State,Year,Coal,Natural gas,Petroleum,Nuclear,Total renewable energy,TotalEnergy,PercentRenewable,PercentNonRenewable
NC,1997,765927,223419,858408,340563,129323,2317640,5.57994339069053,94.42005660930947
ND,1997,385988,53699,119917,0,15086,574690,2.6250674276566497,97.37493257234335
NE,1997,193334,132007,230493,97267,30558,683659,4.4697722109999285,95.53022778900007
NH,1997,44527,21146,159259,83736,31253,339921,9.194195121807715,90.80580487819229
NJ,1997,99889,735341,1134515,145951,40109,2155805,1.8605115026637382,98.13948849733626
NM,1997,288506,261881,217240,0,8002,775629,1.0316788052019716,98.96832119479802
NV,1997,166666,135497,214249,0,19826,536238,3.6972389125724026,96.3027610874276
NY,1997,325232,1357187,1462905,310304,284752,3740380,7.612916334703961,92.38708366529605
OH,1997,1407234,936758,1213463,160882,83483,3801820,2.195869346786539,97.80413065321346
OK,1997,392437,573479,457820,0,35316,1459052,2.420475760973564,97.57952423902644
OR,1997,16363,193771,358191,0,212960,781285,27.25765885688321,72.74234114311679
PA,1997,1569642,730639,1312478,709967,104346,4427072,2.3569980339149668,97.64300196608504
RI,1997,71,120513,102259,0,4295,227138,1.890920937932006,98.10907906206799
SC,1997,361385,158673,435897,471343,111865,1539163,7.267911195890234,92.73208880410976
SD,1997,42942,36772,111749,0,35035,226498,15.468127753887451,84.53187224611254
TN,1997,680608,291824,637049,258656,86761,1954898,4.438134368135831,95.56186563186417
TX,1997,1523201,4231566,5863047,392031,113638,12123483,0.9373378920892618,99.06266210791074
UT,1997,375105,172248,245399,0,10114,802866,1.2597369922253527,98.74026300777464
VA,1997,432781,259571,799733,284220,119055,1895360,6.281392453148742,93.71860754685126
VT,1997,2695,8309,86534,44776,12689,155003,8.186293168519319,91.81370683148069
WA,1997,80465,268141,822643,65526,452482,1689257,26.78585910847195,73.21414089152805
WI,1997,486597,404955,545521,41093,111497,1589663,7.013876526030989,92.98612347396902
WV,1997,937708,170349,198854,0,9853,1316764,0.7482737984938835,99.25172620150612
WY,1997,468350,107907,131308,0,6890,714455,0.9643714439677796,99.03562855603222
US,1997,21443603,23372324,36069260,6596992,4460893,91943072,4.851798947940308,95.14820105205969
AK,1998,16471,434437,258658,0,6084,715650,0.8501362397820164,99.14986376021798
AL,1998,856479,341973,518605,300698,245667,2263422,10.853786876684948,89.14621312331505
AR,1998,254658,272888,321517,137403,93780,1080246,8.681355913375286,91.31864408662472
AZ,1998,386770,161086,468094,317888,53679,1387517,3.868709356353832,96.13129064364617
CA,1998,66157,2418688,3315357,362928,392331,6555461,5.984796492573139,94.01520350742686
CO,1998,364889,328897,402345,0,21478,1117609,1.921781231181925,98.07821876881808
CT,1998,32569,134891,417161,34022,46427,665070,6.980768941615168,93.01923105838483
DC,1998,155,31235,33591,0,1221,66202,1.8443551554333706,98.15564484456662
DE,1998,45817,42322,132144,0,1935,222218,0.8707665445643468,99.12923345543565
FL,1998,749474,529565,1837091,326432,204260,3646822,5.601041125670515,94.39895887432948
GA,1998,767394,378549,961594,329212,221057,2657806,8.317273721257308,91.68272627874269
HI,1998,18223,0,233508,0,19091,270822,7.049279600623287,92.9507203993767
IA,1998,424859,184856,386346,39525,72818,1108404,6.569626237364715,93.43037376263528
ID,1998,8783,71912,152565,0,72052,305312,23.599465464835973,76.40053453516403
IL,1998,949046,975542,1164470,583254,90544,3762856,2.406257374717502,97.5937426252825
IN,1998,1447976,527435,816296,0,41269,2832976,1.4567366613765877,98.54326333862342
KS,1998,309382,325041,377110,109219,9818,1130570,0.8684115092387026,99.1315884907613
KY,1998,958990,212107,580206,0,22665,1773968,1.2776442416097697,98.72235575839024
LA,1998,225283,1679040,1850600,172341,140327,4067591,3.44987979371574,96.55012020628426
MA,1998,109862,367039,745338,59782,59419,1341440,4.429493678435114,95.57050632156489
MD,1998,303896,195457,542867,139851,40856,1222927,3.340837188155957,96.65916281184404
ME,1998,7294,5789,253121,0,126027,392231,32.13081067024279,67.8691893297572
MI,1998,826852,871603,982332,131076,99402,2911265,3.4143920254597226,96.58560797454028
MN,1998,357030,337078,613318,122158,80365,1509949,5.322365192466766,94.67763480753324
MO,1998,695687,261463,744664,89349,22132,1813295,1.2205405077497042,98.7794594922503
MS,1998,125930,252445,461773,96418,64175,1000741,6.4127481536181685,93.58725184638183
MT,1998,186099,61398,159543,0,52849,459889,11.491686037282909,88.5083139627171
NC,1998,754322,222659,868642,406822,124075,2376520,5.220869170046959,94.77913082995305
ND,1998,409226,45753,112773,0,11747,579499,2.027095818974666,97.97290418102533
NE,1998,204797,131114,243768,86643,31247,697569,4.479413506047431,95.52058649395256
NH,1998,38623,19233,168062,87988,29751,343657,8.657178523935203,91.3428214760648
NJ,1998,86235,696034,1114078,284643,39413,2220403,1.7750381349691926,98.2249618650308
NM,1998,290367,241406,228647,0,8439,768859,1.0976004703072995,98.9023995296927
NV,1998,184243,154656,220582,0,22416,581897,3.8522281434686896,96.1477718565313
NY,1998,337438,1266346,1498639,328512,261254,3692189,7.075856625974456,92.92414337402555
OH,1998,1450165,842630,1200238,172847,83194,3749074,2.2190546252221215,97.78094537477787
OK,1998,370064,583964,465618,0,36785,1456431,2.5256946604404877,97.4743053395595
OR,1998,36133,239269,385362,0,184703,845467,21.846269576458926,78.15373042354108
PA,1998,1466042,667150,1348264,641517,95530,4218503,2.264547399871471,97.73545260012853
RI,1998,59,134033,96345,0,4137,234574,1.7636225668658931,98.23637743313411
SC,1998,373368,164881,452309,511535,105738,1607831,6.576437448960743,93.42356255103925
SD,1998,41015,33370,110149,0,24153,208687,11.573792330140353,88.42620766985965
TN,1998,651838,287443,671267,297814,85535,1993897,4.289840448127461,95.71015955187254
TX,1998,1488589,4377957,5934436,405846,105346,12312174,0.8556246849662781,99.14437531503373
UT,1998,396129,177960,250190,0,10526,834805,1.2608932624984277,98.73910673750157
VA,1998,438490,271387,811633,285716,117403,1924629,6.1000327855394465,93.89996721446056
VT,1998,53,7827,83046,35226,12187,138339,8.80951864622413,91.19048135377587
WA,1998,103476,303307,822396,72556,363145,1664880,21.812082552496275,78.18791744750372
WI,1998,472029,372061,565384,98586,98824,1606884,6.150039455243814,93.84996054475619
WV,1998,978340,151873,213149,0,8842,1352204,0.653895418146966,99.34610458185304
WY,1998,516261,116505,128915,0,6611,768292,0.8604801299505918,99.13951987004941
US,1998,21583324,22911552,36724106,7067809,4172729,92459520,4.5130333793642885,95.48696662063571
AK,1999,16394,422817,275510,0,5040,719761,0.7002324382677028,99.2997675617323
AL,1999,866512,349076,536391,322826,237358,2312163,10.26562573659383,89.73437426340617
AR,1999,267022,257666,350550,135009,92463,1102710,8.385069510569416,91.61493048943059
AZ,1999,403262,167770,494547,317843,49643,1433065,3.464113630575026,96.53588636942497
CA,1999,69547,2379558,3423775,348736,372132,6593748,5.6437097687081765,94.35629023129182
CO,1999,364236,330896,412819,0,21743,1129694,1.9246804886987097,98.07531951130129
CT,1999,15231,155870,442382,132456,46716,792655,5.893610713362055,94.10638928663795
DC,1999,151,32964,33414,0,1258,67787,1.8558130615014679,98.14418693849854
DE,1999,35915,58089,136124,0,1999,232127,0.8611665166051342,99.13883348339486
FL,1999,716280,583448,1837301,329450,203241,3669720,5.5383244498217845,94.46167555017821
GA,1999,782617,347107,1013518,328946,212369,2684557,7.910765165351304,92.08923483464869
HI,1999,17691,0,229893,0,19430,267014,7.276772004464186,92.72322799553581
IA,1999,432009,201472,401164,38041,75731,1148417,6.5943816575338055,93.4056183424662
ID,1999,7976,73361,165044,0,75416,321797,23.435892814414057,76.56410718558594
IL,1999,958832,1011875,1273008,854224,92867,4190806,2.21596991127721,97.78403008872279
IN,1999,1477167,558192,844706,0,44825,2924890,1.5325362663211266,98.46746373367887
KS,1999,329308,302023,420488,95687,10058,1157564,0.8688936421657896,99.13110635783421
KY,1999,987592,225390,606779,0,21088,1840849,1.1455583809427063,98.8544416190573
LA,1999,227687,1558295,1972528,137016,142980,4038506,3.540418164539065,96.45958183546094
MA,1999,113610,361211,715870,47218,58519,1296428,4.513864248535206,95.4861357514648
MD,1999,305186,202525,568415,139114,41184,1256424,3.2778743481499877,96.72212565185
ME,1999,6864,6646,266171,0,133593,413274,32.3255273740908,67.6744726259092
MI,1999,832638,947027,1034821,152473,101323,3068282,3.3022714339816224,96.69772856601838
MN,1999,341475,351078,641002,139148,87458,1560161,5.605703513932216,94.39429648606779
MO,1999,687170,269052,769363,89730,21279,1836594,1.1586120830188926,98.8413879169811
MS,1999,137608,317777,472228,88075,65132,1080820,6.02616531892452,93.97383468107547
MT,1999,186770,63624,173185,0,62836,486415,12.918187144722099,87.0818128552779
NC,1999,742398,224741,863324,392121,117528,2340112,5.022323717839146,94.97767628216086
ND,1999,411323,53404,123412,0,12906,601045,2.14726018850502,97.85273981149498
NE,1999,198490,121364,246043,105452,32897,704246,4.6712370393300064,95.32876296066999
NH,1999,35408,20383,173701,90667,29290,349449,8.38176672418579,91.6182332758142
NJ,1999,88984,737575,1159974,302746,40356,2329635,1.732288534469992,98.26771146553001
NM,1999,298105,231312,238816,0,8572,776805,1.1034944419770727,98.89650555802292
NV,1999,181616,159981,225010,0,22270,588877,3.7817744622391434,96.21822553776086
NY,1999,317998,1308185,1522476,386844,251643,3787146,6.644660649470604,93.35533935052939
OH,1999,1382205,871913,1269430,171610,90671,3785829,2.395010445532537,97.60498955446747
OK,1999,360598,550768,491891,0,33680,1436937,2.3438745052845045,97.6561254947155
OR,1999,38604,246996,393569,0,199304,878473,22.68754987347363,77.31245012652637
PA,1999,1414957,713447,1343271,743282,96960,4311917,2.24865181774139,97.75134818225861
RI,1999,41,120719,97394,0,4360,222514,1.9594272719918746,98.04057272800813
SC,1999,402153,167960,457386,531002,85469,1643970,5.198939153390877,94.80106084660912
SD,1999,46304,36004,113682,0,27606,223596,12.3463747115333,87.6536252884667
TN,1999,648342,286363,688943,284525,78673,1986846,3.959692900204646,96.04030709979536
TX,1999,1530426,4138068,5842281,384141,88905,11983821,0.7418752332832742,99.25812476671672
UT,1999,384060,169255,256387,0,11624,821326,1.4152723766202457,98.58472762337975
VA,1999,444542,287144,827413,295742,118184,1973025,5.98998998998999,94.01001001001
VT,1999,2016,8128,83770,42418,12559,148891,8.435029652564628,91.56497034743538
WA,1999,96875,302262,848406,63598,423236,1734377,24.402768256267237,75.59723174373276
WI,1999,480722,385142,607396,120120,102773,1696153,6.059182161043255,93.94081783895675
WV,1999,993017,147675,204099,0,8470,1353261,0.625895522002038,99.37410447799796
WY,1999,496169,101660,147779,0,6108,751716,0.8125409064061427,99.18745909359386
US,1999,21582103,22925260,37736847,7610256,4201726,94056192,4.467250811089609,95.53274918891039
AK,2000,16455,437972,275255,0,5574,735256,0.7581033000750759,99.24189669992492
AL,2000,904181,368472,559735,327143,223807,2383338,9.390485109539645,90.60951489046036
AR,2000,267579,256114,357586,121516,92540,1095335,8.448556834210539,91.55144316578946
AZ,2000,432810,208137,502693,316839,45505,1505984,3.0216124474097996,96.9783875525902
CA,2000,70012,2456438,3571465,366845,370066,6834826,5.414417279971722,94.58558272002828
CO,2000,387879,366094,438600,0,22119,1214692,1.8209554356166007,98.1790445643834
CT,2000,36246,163696,428736,170674,47338,846690,5.590948280952887,94.40905171904711
DC,2000,177,34377,34442,0,1353,70349,1.9232682767345661,98.07673172326544
DE,2000,50147,50175,130824,0,2288,233434,0.9801485644764687,99.01985143552353
FL,2000,760439,574460,1907826,336766,194517,3774008,5.154122619771871,94.84587738022813
GA,2000,819530,421262,1013420,338660,205344,2798216,7.338389888414619,92.66161011158538
HI,2000,17653,76,235191,0,17784,270704,6.569537206690703,93.4304627933093
IA,2000,445888,203042,395259,46439,71239,1161867,6.131424681138203,93.8685753188618
ID,2000,13732,74518,167339,0,66584,322173,20.667157086410096,79.3328429135899
IL,2000,1016555,1040261,1259616,932749,96707,4345888,2.2252529287455176,97.77474707125448
IN,2000,1595037,576102,850050,0,44680,3065869,1.457335587397896,98.54266441260211
KS,2000,362797,314868,389363,94495,9816,1171339,0.8380152970233212,99.16198470297668
KY,2000,997621,234171,594541,0,20504,1846837,1.1102225047473058,98.88977749525269
LA,2000,253263,1625863,2166184,164734,138738,4348782,3.190272586669095,96.8097274133309
MA,2000,114658,357716,739514,57487,62221,1331596,4.672663480515111,95.32733651948489
MD,2000,312162,219031,546998,144204,42360,1264755,3.3492652727208037,96.6507347272792
ME,2000,9980,48041,259350,0,138647,456018,30.40384370792381,69.59615629207619
MI,2000,799800,971656,991862,196925,108675,3068918,3.541150333765842,96.45884966623416
MN,2000,373775,367359,657500,135160,93403,1627197,5.740116285858442,94.25988371414155
MO,2000,688905,288058,674357,104205,19220,1774745,1.0829724833708505,98.91702751662915
MS,2000,147481,312078,455825,111534,75389,1102307,6.839201783169298,93.1607982168307
MT,2000,176779,69590,165428,0,48460,460257,10.52890015795523,89.47109984204477
NC,2000,786114,240727,906487,408054,118207,2459589,4.805965549528803,95.1940344504712
ND,2000,424563,53421,119333,0,11741,609058,1.9277310206909686,98.07226897930903
NE,2000,206938,127260,221604,89988,33498,679288,4.931339873514621,95.06866012648538
NH,2000,44033,26207,168959,82617,28931,350747,8.2483955671752,91.7516044328248
NJ,2000,114734,617898,1190347,298041,40916,2261936,1.808892912973665,98.19110708702634
NM,2000,305513,259018,231369,0,9109,805009,1.131540144271679,98.86845985572832
NV,2000,199339,194126,233204,0,21320,647989,3.2901793085993742,96.70982069140062
NY,2000,330844,1278811,1604698,328597,261307,3804257,6.868805130673349,93.13119486932665
OH,2000,1428454,926922,1251551,175013,94967,3876907,2.4495557928008074,97.55044420719919
OK,2000,381089,546706,511661,0,31931,1471387,2.1701292725843033,97.8298707274157
OR,2000,38700,230962,378765,0,178605,827032,21.59589955406804,78.40410044593196
PA,2000,1508091,727214,1407638,769361,99079,4511383,2.196200145276958,97.80379985472304
RI,2000,52,91787,97168,0,4486,193493,2.3184301240871763,97.68156987591283
SC,2000,432195,165026,472260,530708,82051,1682240,4.877484782195168,95.12251521780483
SD,2000,50602,38117,115982,0,24637,229338,10.742659306351324,89.25734069364867
TN,2000,705059,280666,697006,269327,77076,2029134,3.7984677207123827,96.20153227928762
TX,2000,1548184,4550106,5767121,391670,92516,12349597,0.7491418545884534,99.25085814541154
UT,2000,403068,173439,267708,0,10305,854520,1.2059401769414408,98.79405982305856
VA,2000,506961,277688,869435,295361,112213,2061658,5.4428523062506,94.5571476937494
VT,2000,26,10545,88067,47432,13014,159084,8.180583842498303,91.81941615750169
WA,2000,106240,297569,835014,89744,366576,1695143,21.62507823823713,78.37492176176288
WI,2000,499233,397553,600129,120059,102202,1719176,5.944824729986924,94.05517527001308
WV,2000,977817,157926,206488,0,9592,1351823,0.7095603492469058,99.2904396507531
WY,2000,506147,105975,145728,0,6478,764328,0.847541893009284,99.15245810699072
US,2000,22575538,23815293,38156681,7862349,4095636,96505497,4.243940632728932,95.75605936727106
AK,2001,15911,413049,289334,0,8119,726413,1.1176837418933858,98.88231625810661
AL,2001,842337,344004,534772,317019,195008,2233140,8.732457436613917,91.26754256338609
AR,2001,273982,231590,353382,154356,76385,1089695,7.009759611634448,92.99024038836555
AZ,2001,424023,244424,514052,299966,39755,1522220,2.611646148388538,97.38835385161146
CA,2001,67839,2513856,3585715,346911,325466,6839787,4.758423032764032,95.24157696723597
CO,2001,400028,464062,453248,0,19783,1337121,1.4795220477428743,98.52047795225712
CT,2001,39991,149344,418855,161112,27939,797241,3.50446100990792,96.49553899009209
DC,2001,741,30577,33414,0,865,65597,1.318657865451164,98.68134213454884
DE,2001,38335,51817,138478,0,1324,229954,0.5757673273785192,99.42423267262149
FL,2001,725890,569757,1941855,329825,157150,3724477,4.219384359199963,95.78061564080004
GA,2001,772021,362643,1011020,351739,174128,2671551,6.517861721524313,93.48213827847569
HI,2001,17774,134,239817,0,10245,267970,3.8231891629660035,96.176810837034
IA,2001,443921,193445,381227,40234,67480,1126307,5.991261707509587,94.00873829249042
ID,2001,11395,81804,155395,0,54613,303207,18.01178732680974,81.98821267319026
IL,2001,983729,958425,1230341,964500,99838,4236833,2.3564299088493694,97.64357009115064
IN,2001,1569235,505274,801895,0,49201,2925605,1.6817376235000965,98.3182623764999
KS,2001,354647,273862,377245,108050,10471,1124275,0.9313557626025661,99.06864423739744
KY,2001,1013055,216705,627963,0,26846,1884569,1.4245166932067757,98.57548330679323
